user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A6085,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS']","3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA","[1701, 2858, 2532, 2157, 2351]",2935,"['<a_249><b_24><c_164>', '<a_152><b_61><c_93><d_4>', '<a_152><b_102><c_62>', '<a_152><b_12><c_62><d_2>', '<a_152><b_142><c_234><d_1>']",<a_152><b_142><c_234><d_2>
A6085,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', '3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA']","All Brew Supplies 325 Stainless Carbonation Cap with 5/16"" Barb Ball Lock Type, Fit Most Soft Drink PET Bottles","[1701, 2858, 2532, 2157, 2351, 2935]",2398,"['<a_249><b_24><c_164>', '<a_152><b_61><c_93><d_4>', '<a_152><b_102><c_62>', '<a_152><b_12><c_62><d_2>', '<a_152><b_142><c_234><d_1>', '<a_152><b_142><c_234><d_2>']",<a_175><b_191><c_41>
A239,"['Low Cost, Low Volume Resist., Electrically Conductive Silver Epoxy Adhesive, AA-DUCT 906 , 2.5gm kit', 'General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets', 'Push-On Alligator Clips for Test Leads']",2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,"[867, 330, 868]",869,"['<a_138><b_164><c_96>', '<a_98><b_107><c_120>', '<a_168><b_111><c_201>']",<a_220><b_101><c_235>
A466,"['Lord & Hodge 1073A-0 1/4"" Handi Grommet KIT']",Lord & Hodge 1074-0 #0 Brass Grommet Refills 24 Count,[290],866,['<a_220><b_114><c_154>'],<a_40><b_76><c_147>
A665,"['Large alligator to large alligator test lead set 5 Different colors (10 Wires total) - SciencePurchase', 'Dap 18546 Kwik Seal Plus Kitchen and Bath All-Purpose Adhesive Caulk Clear, 5.5-Ounce', 'TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll)', '250ml Narrow Mouth Erlenmeyer Flask with Rubber Stoppers, Karter Scientific 213G20 (Pack of 8)', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)']","2000ml Beaker, Low Form Griffin, Borosilicate 3.3 Glass, Graduated, Karter Scientific 213D20","[1741, 490, 1470, 1742, 68]",1743,"['<a_6><b_108><c_72>', '<a_190><b_75><c_165>', '<a_129><b_246><c_138>', '<a_67><b_45><c_226>', '<a_236><b_86><c_64>']",<a_24><b_248><c_33>
A1052,"['Scotch Electrical Tape, 3/4-Inch by 66-Foot', 'Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece']","Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown","[429, 1843]",314,"['<a_39><b_180><c_88>', '<a_221><b_141><c_63>']",<a_214><b_71><c_207><d_2>
A1582,"['Steel Machine Screw, Zinc Plated Finish, Flat Head, Phillips Drive, 3/4"" Length, #10-32 Threads (Pack of 100)', 'Steel Machine Screw, Zinc Plated Finish, Flat Head, Phillips Drive, 2"" Length, #8-32 Threads (Pack of 100)', 'CRC 03040 Food Grade Silicone Lubricant, (Net Weight: 10 oz) 16oz Aerosol , Clear/White', 'Dixon BA74 Brass Fitting, Adapter, 3/4"" GHT Male x 1/2"" NPTF Male', 'Madison Supply, Premium Quality Fluoride Coated Medical Scissors, EMT and Trauma Shears 2 pack', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA']",Tach-It SWTH Stretch Wrap Cups with Tension Control,"[1565, 1566, 755, 2249, 2355, 126, 799]",2600,"['<a_57><b_181><c_36><d_2>', '<a_57><b_181><c_36><d_3>', '<a_53><b_192><c_218>', '<a_256><b_42><c_220>', '<a_3><b_256><c_199>', '<a_181><b_176><c_75>', '<a_217><b_185><c_193>']",<a_211><b_105><c_70>
A2172,"['RotoMetals GA100 Gallium 100 Grams', 'Bissell 9595A CleanView Bagless Vacuum with OnePass', 'Duck Brand 240866 MAX Strength Duct Tape, 1.88 Inches by 35 Yards, White, Single Roll']","Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)","[2349, 413, 2024]",104,"['<a_158><b_148><c_141>', '<a_59><b_185><c_121>', '<a_236><b_200><c_72>']",<a_25><b_71><c_221>
A2172,"['RotoMetals GA100 Gallium 100 Grams', 'Bissell 9595A CleanView Bagless Vacuum with OnePass', 'Duck Brand 240866 MAX Strength Duct Tape, 1.88 Inches by 35 Yards, White, Single Roll', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)']","3M General Purpose Vinyl Tape 764 Yellow, 2 in x 36 yd 5.0 mil (Pack of 1)","[2349, 413, 2024, 104]",2543,"['<a_158><b_148><c_141>', '<a_59><b_185><c_121>', '<a_236><b_200><c_72>', '<a_25><b_71><c_221>']",<a_245><b_187><c_135>
A2172,"['RotoMetals GA100 Gallium 100 Grams', 'Bissell 9595A CleanView Bagless Vacuum with OnePass', 'Duck Brand 240866 MAX Strength Duct Tape, 1.88 Inches by 35 Yards, White, Single Roll', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', '3M General Purpose Vinyl Tape 764 Yellow, 2 in x 36 yd 5.0 mil (Pack of 1)']",Set of Rubber Magnetic Vise Jaws. Protection for your Projects,"[2349, 413, 2024, 104, 2543]",25,"['<a_158><b_148><c_141>', '<a_59><b_185><c_121>', '<a_236><b_200><c_72>', '<a_25><b_71><c_221>', '<a_245><b_187><c_135>']",<a_41><b_63><c_125>
A2471,"['HBD Thermoid NBR/PVC SAE30R7 Premium Fuel Line Hose, 5/16"" x 25\' Length, 0.3125"" ID, Black']",Parts Express Cable TV In-Line Coaxial Surge Protector,[1868],940,['<a_181><b_213><c_243><d_2>'],<a_163><b_140><c_154>
A2471,"['HBD Thermoid NBR/PVC SAE30R7 Premium Fuel Line Hose, 5/16"" x 25\' Length, 0.3125"" ID, Black', 'Parts Express Cable TV In-Line Coaxial Surge Protector']","Neiko 50463A SAE Hydraulic Grease Fitting Kit, 110 Piece | Straight and Angled | 1/4"", 1/8","[1868, 940]",30,"['<a_181><b_213><c_243><d_2>', '<a_163><b_140><c_154>']",<a_22><b_178><c_178>
A2471,"['HBD Thermoid NBR/PVC SAE30R7 Premium Fuel Line Hose, 5/16"" x 25\' Length, 0.3125"" ID, Black', 'Parts Express Cable TV In-Line Coaxial Surge Protector', 'Neiko 50463A SAE Hydraulic Grease Fitting Kit, 110 Piece | Straight and Angled | 1/4"", 1/8']","URBEST Digital PH Meter, Black","[1868, 940, 30]",324,"['<a_181><b_213><c_243><d_2>', '<a_163><b_140><c_154>', '<a_22><b_178><c_178>']",<a_147><b_126><c_152>
A3099,"['Super Glue 15187 Super Glue, 12-Pack', 'Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Vergo S300BT Model Industrial Folding Hand Truck Dolly, 275 lb Capacity, Silver', 'SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)', 'Heat Shrink Tape Black 180 foot', 'SE Forceps, Straight 12"" + Curved 12', 'Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined)']","DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack","[165, 1968, 2210, 2078, 147, 2224, 312]",632,"['<a_242><b_92><c_69>', '<a_237><b_21><c_218><d_2>', '<a_97><b_24><c_234>', '<a_176><b_27><c_127>', '<a_198><b_240><c_88>', '<a_44><b_106><c_178>', '<a_148><b_89><c_152>']",<a_43><b_234><c_72>
A3462,"['4th Generation Dr Mom LED POCKET Otoscope and both Adult and Pediatric Disposable Specula Tips and Cardboard Case.', 'All Brew Supplies 325 Stainless Carbonation Cap with 5/16"" Barb Ball Lock Type, Fit Most Soft Drink PET Bottles', '3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153', 'PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer.']",Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult black cuff and Carrying case (Light Black),"[941, 2398, 2901, 1488]",638,"['<a_171><b_218><c_76>', '<a_175><b_191><c_41>', '<a_216><b_35><c_216>', '<a_63><b_221><c_141>']",<a_216><b_180><c_126>
A4771,"['Argos Technologies B3125-50 Basins, 25 mL, White (Pack of 50)', '3Doodler Start Emoji & Symbol DoodleBlock Kit with 2 Plastic Packs, (3D Pen not Included)', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz', 'Bel-Art Labmat Bench Liner; 50 Feet, White (F24675-0000)', 'Bertech Double Sided White PE Foam Tape, 1/16"" Thick, 3/4"" Wide x 36 Yards Long, White', 'Pomona 6341 Precision Electronic Probe Kit']",Pomona 3788 Bnc (F) to Minigrabber Test Clips,"[1644, 1688, 1710, 1289, 2796, 1689]",1715,"['<a_125><b_53><c_18>', '<a_220><b_36><c_55>', '<a_53><b_247><c_173>', '<a_79><b_173><c_176>', '<a_65><b_92><c_26>', '<a_6><b_90><c_228>']",<a_6><b_152><c_82>
A5280,"['uxcell 10 Pcs Black 3 Terminals IEC320 C14 Inlet Power Socket AC 250V 10A', '3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack', 'Uxcell a13102800ux0447 3V CR2032/ CR2025 Cell Battery Adapter Black Silver Tone (Pack of 10)', '2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz', 'microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)', 'Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval']",PIXNOR 1/4W Resistor Kit 56 Values x 20pcs =1120pcs (1ohm-10Mohm) Metal Film Resistors Assortment,"[1820, 1620, 2803, 869, 553, 3070]",2393,"['<a_119><b_3><c_225>', '<a_218><b_216><c_252>', '<a_36><b_55><c_25>', '<a_220><b_101><c_235>', '<a_208><b_194><c_179>', '<a_185><b_197><c_89>']",<a_103><b_69><c_199>
A5533,"['WD-40 300052 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray 10 OZ (Pack of 1)', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Hilitchi 420pcs M2 M3 Stainless Steel Hex Socket Head Cap Screws Nuts Assortment Kit with Box (304 Stainless Steel)']","3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS","[1665, 2532, 2157, 944]",2351,"['<a_231><b_153><c_101>', '<a_152><b_102><c_62>', '<a_152><b_12><c_62><d_2>', '<a_112><b_76><c_70>']",<a_152><b_142><c_234><d_1>
A5992,"['HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'Robotic Steel Metallic Silvery Steel 3D Printing PLA Filament &nbsp;(1.75mm 0.5 kg) Made in the USA', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold']","Taulman BRIDGE Filament, 1.75 mm, BLACK","[1938, 3095, 2874]",2358,"['<a_18><b_233><c_94><d_1>', '<a_73><b_194><c_208>', '<a_18><b_217><c_204>']",<a_250><b_236><c_96>
A6243,"['3Doodler Create 3D Pen with 50 Plastic Strands, No Mess, Non-Toxic -', 'Filament Outlet Green PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'uxcell 10pcs 20 Series Compatible Drop In Type M4 T Slot Nuts 10mmx6mmx4.5mm', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'HICTOP 5 Pieces 3D Printer Endstops/ Limit Switch/ Mechanical Switch for Reprap Prusa I3', 'Mercurry GT2 Timing Belt Torsion Spring For 3D Printer 6mm Width Belt Pack of 10', 'Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot', 'TOPINSTOCK 2020 Drop in Post Assembly M4 T-nut for 20 x 20 Aluminum Extrusion Pack of 100', 'Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds', '3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater']","eSUN 1.75mm Yellow ABS 3D Printer filament 1kg Spool (2.2lbs), Yellow","[1643, 691, 2120, 1942, 2829, 2758, 2181, 2830, 2865, 2949]",2999,"['<a_234><b_36><c_13>', '<a_104><b_139><c_3><d_1>', '<a_243><b_123><c_8>', '<a_73><b_155><c_84>', '<a_201><b_144><c_166>', '<a_78><b_157><c_138>', '<a_13><b_237><c_105>', '<a_112><b_189><c_175>', '<a_12><b_56><c_106><d_2>', '<a_27><b_116><c_217>']",<a_34><b_207><c_59>
A6243,"['Filament Outlet Green PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'uxcell 10pcs 20 Series Compatible Drop In Type M4 T Slot Nuts 10mmx6mmx4.5mm', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'HICTOP 5 Pieces 3D Printer Endstops/ Limit Switch/ Mechanical Switch for Reprap Prusa I3', 'Mercurry GT2 Timing Belt Torsion Spring For 3D Printer 6mm Width Belt Pack of 10', 'Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot', 'TOPINSTOCK 2020 Drop in Post Assembly M4 T-nut for 20 x 20 Aluminum Extrusion Pack of 100', 'Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds', '3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater', 'eSUN 1.75mm Yellow ABS 3D Printer filament 1kg Spool (2.2lbs), Yellow']",6PCS x Custom Machined All Metal Heatbreak for V6 RepRap 3D Printer Hotend 1.75mm and Clones,"[691, 2120, 1942, 2829, 2758, 2181, 2830, 2865, 2949, 2999]",3063,"['<a_104><b_139><c_3><d_1>', '<a_243><b_123><c_8>', '<a_73><b_155><c_84>', '<a_201><b_144><c_166>', '<a_78><b_157><c_138>', '<a_13><b_237><c_105>', '<a_112><b_189><c_175>', '<a_12><b_56><c_106><d_2>', '<a_27><b_116><c_217>', '<a_34><b_207><c_59>']",<a_199><b_130><c_18>
A1247,"['Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'iFixit Pro ESD Tweezer Set with precision extra fine, blunt, and grooved tips Model: IF145-060-2', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board', '5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board']","Syhonic Metal DIY Hot End for RepRap 3D Printer 1.75mm Filament, 0.4mm Nozzle, 12V 40W Heater, NTC 3950 Thermistor Hotend","[119, 2128, 586, 1392, 1393]",2406,"['<a_157><b_25><c_149>', '<a_45><b_192><c_72>', '<a_88><b_65><c_39>', '<a_35><b_52><c_234>', '<a_136><b_52><c_50>']",<a_27><b_221><c_241>
A2215,"['SE SPAF-5.5 5-1/2"" Stainless Steel Alligator Forceps', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Amazing GOOP 165012 RV Adhesive 3.7 fl. oz.', 'Teamstrap Moving and Lifting Straps', 'TEKTON 7609 Telescoping Lighted Inspection Mirror', 'Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips']","Clear Polycarbonate Tubing, 1-1/8"" ID, 1-1/4"" OD, 1/16"" Wall, 3' Length","[2212, 148, 859, 2289, 777, 403]",965,"['<a_176><b_166><c_246><d_2>', '<a_236><b_41><c_223>', '<a_231><b_156><c_47>', '<a_139><b_23><c_246>', '<a_30><b_160><c_230>', '<a_161><b_121><c_97>']",<a_37><b_77><c_229>
A2808,"['Vktech 280Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size (5 Color)', '304 Stainless Steel Sheet, #4 Brushed Finish, Annealed, ASTM A240/ASME SA240, 0.048"" Thickness, 36"" Width, 36"" Length, 18 Gauge', 'TEMCo Motor Run Capacitor RC0011-30 mfd 370 V VAC volt 30 uf Round HVAC TEMCo AC Electric', 'Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass', 'Stainless Steel 316 Cast Pipe Fitting, Hex Bushing, Class 150, 2"" NPT Male X 1"" NPT Female', 'Stainless Steel 304 Cast Pipe Fitting, 90 Degree Elbow, MSS SP-114, 1"" NPT Female', 'NIBCO 406 Series PVC Pipe Fitting, 90 Degree Elbow, Schedule 40, 1-1/2"" Slip']",The Hillman Group 707319  XL Washered Wing Nut 1/4-20 (50-Pack),"[219, 218, 2585, 87, 2733, 1765, 784]",1618,"['<a_71><b_131><c_9>', '<a_132><b_170><c_28>', '<a_156><b_90><c_159>', '<a_19><b_10><c_103>', '<a_19><b_85><c_220>', '<a_19><b_159><c_168>', '<a_149><b_91><c_2><d_2>']",<a_14><b_177><c_111>
A4386,"['3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack', 'Industrial & Scientific"" />']",Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit,"[1620, 84]",878,"['<a_218><b_216><c_252>', '<a_155><b_197><c_182>']",<a_88><b_82><c_96>
A4386,"['3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack', 'Industrial & Scientific"" />', 'Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit']",Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,"[1620, 84, 878]",1690,"['<a_218><b_216><c_252>', '<a_155><b_197><c_182>', '<a_88><b_82><c_96>']",<a_110><b_199><c_141>
A4386,"['3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack', 'Industrial & Scientific"" />', 'Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm']",Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3,"[1620, 84, 878, 1690]",2186,"['<a_218><b_216><c_252>', '<a_155><b_197><c_182>', '<a_88><b_82><c_96>', '<a_110><b_199><c_141>']",<a_233><b_95><c_39>
A5078,"['H-B DURAC B60800-3100 General Purpose Liquid-In-Glass Thermometer; -20 to 150&deg;C, Total Immersion, Organic Liquid Fill', 'Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)', 'EISCO CH0688 Labs Clamp Retort, 3 PVC Coated Prongs (opens to 90mm in dia.) with Boss Head', 'American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size']",Leaton Digital Thermocouple Thermometer Dual-channel LCD Backlight Temperature Meter Tester for K/J/T/E/R/S/N Great (Batteries included),"[2606, 205, 959, 1354]",1762,"['<a_194><b_180><c_152>', '<a_186><b_53><c_241>', '<a_17><b_114><c_234>', '<a_151><b_130><c_234>']",<a_218><b_34><c_242>
A8,"['PORTER-CABLE 740001201 4 1/2-Inch by 10yd 120 Grit Adhesive-Backed Sanding Roll', 'CRC 5037 White Lithium Grease - 10 Wt Oz.', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)']","4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel","[10, 49, 50]",26,"['<a_43><b_172><c_119><d_2>', '<a_237><b_67><c_16>', '<a_191><b_94><c_242>']",<a_196><b_66><c_193>
A697,"['Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'TEKTON 7609 Telescoping Lighted Inspection Mirror', 'Philips Sonicare Hx3631/03 Powerup Battery Toothbrush, Orange', 'Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2']","Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey","[68, 777, 341, 1772]",568,"['<a_236><b_86><c_64>', '<a_30><b_160><c_230>', '<a_134><b_75><c_221>', '<a_24><b_248><c_191>']",<a_195><b_45><c_45>
A1579,"['Oral-B Deep Sweep Toothbrush', 'Dynarex 2611 Safe-Touch Vinyl Exam Glove Powder Less Small Box', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Dap 00680 Bathtub Silicone Rubber Caulk 2.8-Ounce, White', 'Dap 00680 Bathtub Silicone Rubber Caulk 2.8-Ounce, White', 'DuPont Teflon Non-Stick', 'Silicone Sealant 100% RTV - 2.8 oz Squeeze Tube -Clear-', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100']",O-Cedar Heavy Duty Scrunge Scrub Sponge (Pack of 6),"[169, 630, 122, 155, 1652, 1652, 822, 2598, 126, 1097]",1312,"['<a_246><b_218><c_46>', '<a_203><b_189><c_134>', '<a_86><b_83><c_235>', '<a_122><b_243><c_119><d_2>', '<a_121><b_51><c_108>', '<a_121><b_51><c_108>', '<a_115><b_195><c_12><d_2>', '<a_1><b_227><c_218>', '<a_181><b_176><c_75>', '<a_5><b_109><c_131>']",<a_28><b_251><c_31><d_2>
A2029,"['Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack', 'WallPeg 43 Pc. Peg Board Storage System - Pegboard Hook Assortment Organizer Bins Y/B # AM 302- 2', 'Dorman Hardware 4-9820 Peghooks, Value-Pack, 28-Piece', 'Lehigh Group-Crawford 18025 25PK Peg Locks', 'Tow Tuff Adjustable Trailer Dolly with Caster', 'Swordfish 32051 Brass Plated Wood Screw Assortment, 500 Piece']","Koch 7640040 Roller Chain Offset Link, 4-Pack, 40","[127, 634, 1700, 792, 779, 15]",270,"['<a_179><b_247><c_33>', '<a_154><b_149><c_75>', '<a_93><b_172><c_203>', '<a_154><b_252><c_209>', '<a_97><b_141><c_90>', '<a_89><b_216><c_170>']",<a_22><b_244><c_30>
A2656,"['TapeCase Home Tape Kit', 'Uni-Trend UT202A Auto-ranging AC 600 Amp Clamp Meter', 'Industrial & Scientific"" />', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301']","Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle","[2521, 2008, 288, 951, 2664, 951, 2664]",17,"['<a_239><b_78><c_54>', '<a_92><b_5><c_102>', '<a_123><b_134><c_136><d_1>', '<a_20><b_40><c_173>', '<a_20><b_254><c_192>', '<a_20><b_40><c_173>', '<a_20><b_254><c_192>']",<a_242><b_129><c_66>
A2871,"['Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length', 'Shop-Vac Corp 3Pk Reuse Dry Filt Disc 90107-19 Wet/Dry Vac Filters & Bags', 'Super Lube 41160/UV Synthetic UV Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10']",TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll),"[661, 730, 1265, 18]",1470,"['<a_181><b_29><c_252>', '<a_157><b_253><c_121>', '<a_237><b_21><c_218><d_1>', '<a_209><b_256><c_44>']",<a_129><b_246><c_138>
A2871,"['Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length', 'Shop-Vac Corp 3Pk Reuse Dry Filt Disc 90107-19 Wet/Dry Vac Filters & Bags', 'Super Lube 41160/UV Synthetic UV Grease (NLGI 2), 14.1 oz Canister, Translucent White', 'Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10', 'TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll)']","Hillman 830504 Stainless Steel 5/16-Inch Flat Washers, 100-Pack, 1 Pack","[661, 730, 1265, 18, 1470]",97,"['<a_181><b_29><c_252>', '<a_157><b_253><c_121>', '<a_237><b_21><c_218><d_1>', '<a_209><b_256><c_44>', '<a_129><b_246><c_138>']",<a_151><b_86><c_148>
